Survey,Year,Species Code,Common Name,Scientific Name,Haul Count,Catch Count,Mean Weight CPUE,Var Weight CPUE,Mean Number CPUE,Var Number CPUE,Area Biomass,Area Biomass Var,Min Area Biomass,Max Area Biomass,Area Population,Area Population Var,Min Area Population,Max Area Population,AKFIN Load Date,Summary Area Depth,NMFS Reporting Area,Minimum Depth (m),Maximum Depth (m)
GOA,2007,440,longnose skate,Raja rhina,17,8,204.7458808,5507.212766,24.21376828,77.70392476,1058.6,147204.6435,245,1872,125424,2076981411,28807,222041,9/29/2021 10:30,943,Yakutat,201,300
GOA,2007,440,longnose skate,Raja rhina,22,5,59.26633026,675.1901037,9.35718088,14.95350298,656.9,82953.90072,54,1260,103549,1837188364,13838,193260,9/29/2021 10:30,952,Southeastern,101,200
GOA,2007,440,longnose skate,Raja rhina,26,5,173.9605789,8796.364117,19.69528749,114.3273605,2008.4,1172664.227,0,4284,227336,15241252418,0,486716,9/29/2021 10:30,923,Chirikof,201,300
GOA,2007,440,longnose skate,Raja rhina,30,9,105.8298991,1443.658867,19.82137213,35.55902746,1215.7,190601.9739,302,2129,227455,4694752325,84046,370864,9/29/2021 10:30,933,Kodiak,201,300
GOA,2007,440,longnose skate,Raja rhina,33,8,107.0521354,3086.885824,13.43168197,26.64551685,3144.9,2664841.549,0,6702,394712,23002496513,64232,725192,9/29/2021 10:30,942,Yakutat,101,200
GOA,2007,440,longnose skate,Raja rhina,39,3,29.75768908,320.7166085,4.159603945,5.322855186,436.5,69089.7491,0,1043,61273,1146665684,0,139360,9/29/2021 10:30,912,Shumagin,101,200
GOA,2007,440,longnose skate,Raja rhina,69,23,164.794938,1888.320617,20.30671505,24.4808265,3930.7,1074064.851,1836,6025,484406,13924539628,245923,722889,9/29/2021 10:30,922,Chirikof,101,200
GOA,2007,440,longnose skate,Raja rhina,82,10,105.1549194,1298.910479,8.356070651,8.404696894,2737.7,880425.7105,822,4654,217083,5696860063,62958,371208,9/29/2021 10:30,921,Chirikof,10,100
GOA,2007,440,longnose skate,Raja rhina,94,16,101.2603806,729.3787268,9.671277662,6.734595429,3900.9,1082009.499,1670,6132,371890,9990552177,157491,586289,9/29/2021 10:30,931,Kodiak,10,100
GOA,2007,440,longnose skate,Raja rhina,127,51,281.9911194,2997.451218,30.54878807,23.97410918,12218.6,5628141.693,7374,17063,1324489,45014805451,891244,1757734,9/29/2021 10:30,932,Kodiak,101,200
GOA,2007,440,longnose skate,Raja rhina,133,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,2007,455,mud skate,Bathyraja taranetzi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,2007,455,mud skate,Bathyraja taranetzi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,2007,455,mud skate,Bathyraja taranetzi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
GOA,2007,455,mud skate,Bathyraja taranetzi,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,2007,455,mud skate,Bathyraja taranetzi,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,946,Yakutat,701,1000
GOA,2007,455,mud skate,Bathyraja taranetzi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,2007,455,mud skate,Bathyraja taranetzi,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,2007,455,mud skate,Bathyraja taranetzi,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,2007,455,mud skate,Bathyraja taranetzi,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,2007,455,mud skate,Bathyraja taranetzi,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,2007,455,mud skate,Bathyraja taranetzi,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,2007,455,mud skate,Bathyraja taranetzi,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,2007,455,mud skate,Bathyraja taranetzi,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,2007,455,mud skate,Bathyraja taranetzi,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,2007,455,mud skate,Bathyraja taranetzi,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,2007,455,mud skate,Bathyraja taranetzi,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,2007,455,mud skate,Bathyraja taranetzi,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,2007,455,mud skate,Bathyraja taranetzi,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,2007,455,mud skate,Bathyraja taranetzi,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,2007,455,mud skate,Bathyraja taranetzi,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,2007,455,mud skate,Bathyraja taranetzi,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,2007,455,mud skate,Bathyraja taranetzi,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,923,Chirikof,201,300
GOA,2007,455,mud skate,Bathyraja taranetzi,30,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,2007,455,mud skate,Bathyraja taranetzi,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,2007,455,mud skate,Bathyraja taranetzi,39,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,2007,455,mud skate,Bathyraja taranetzi,69,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,2007,455,mud skate,Bathyraja taranetzi,82,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,2007,455,mud skate,Bathyraja taranetzi,94,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,2007,455,mud skate,Bathyraja taranetzi,127,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,2007,455,mud skate,Bathyraja taranetzi,133,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,2007,460,roughtail skate,Bathyraja trachura,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,2007,460,roughtail skate,Bathyraja trachura,2,1,13,169.7396818,13.9,193.7455276,15.7,247.0163616,0,83,16791,281951249.2,0,89044,9/29/2021 10:30,956,Southeastern,701,1000
GOA,2007,460,roughtail skate,Bathyraja trachura,2,1,42.2,1784.769342,16.2,262.4018685,81.8,6697.920454,0,434,31381,984747328.6,0,166412,9/29/2021 10:30,916,Shumagin,701,1000
GOA,2007,460,roughtail skate,Bathyraja trachura,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,2007,460,roughtail skate,Bathyraja trachura,3,2,188.3,9595.458819,82,1683.898126,355.4,34182.1338,0,944,154803,5998590805,0,401251,9/29/2021 10:30,946,Yakutat,701,1000
GOA,2007,460,roughtail skate,Bathyraja trachura,4,2,106,8231.632021,64.3,2782.366585,370.5,100484.1796,0,1250,224546,33964567772,0,736148,9/29/2021 10:30,936,Kodiak,701,1000
GOA,2007,460,roughtail skate,Bathyraja trachura,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,2007,460,roughtail skate,Bathyraja trachura,5,3,40.5,439.0363639,25.2,143.677179,124.2,4125.886729,0,289,77210,1350220198,0,171682,9/29/2021 10:30,926,Chirikof,701,1000
GOA,2007,460,roughtail skate,Bathyraja trachura,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,2007,460,roughtail skate,Bathyraja trachura,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,2007,460,roughtail skate,Bathyraja trachura,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,2007,460,roughtail skate,Bathyraja trachura,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,2007,460,roughtail skate,Bathyraja trachura,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,2007,460,roughtail skate,Bathyraja trachura,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,2007,460,roughtail skate,Bathyraja trachura,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,2007,460,roughtail skate,Bathyraja trachura,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,2007,460,roughtail skate,Bathyraja trachura,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,2007,460,roughtail skate,Bathyraja trachura,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,2007,460,roughtail skate,Bathyraja trachura,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,2007,460,roughtail skate,Bathyraja trachura,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,2007,460,roughtail skate,Bathyraja trachura,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,2007,460,roughtail skate,Bathyraja trachura,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,923,Chirikof,201,300
GOA,2007,460,roughtail skate,Bathyraja trachura,30,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,2007,460,roughtail skate,Bathyraja trachura,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,2007,460,roughtail skate,Bathyraja trachura,39,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,2007,460,roughtail skate,Bathyraja trachura,69,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,2007,460,roughtail skate,Bathyraja trachura,82,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,2007,460,roughtail skate,Bathyraja trachura,94,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,2007,460,roughtail skate,Bathyraja trachura,127,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,2007,460,roughtail skate,Bathyraja trachura,133,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,2007,471,Alaska skate,Bathyraja parmifera,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,2007,471,Alaska skate,Bathyraja parmifera,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,2007,471,Alaska skate,Bathyraja parmifera,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
GOA,2007,471,Alaska skate,Bathyraja parmifera,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,2007,471,Alaska skate,Bathyraja parmifera,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,946,Yakutat,701,1000
GOA,2007,471,Alaska skate,Bathyraja parmifera,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,2007,471,Alaska skate,Bathyraja parmifera,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,2007,471,Alaska skate,Bathyraja parmifera,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,2007,471,Alaska skate,Bathyraja parmifera,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,2007,471,Alaska skate,Bathyraja parmifera,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,2007,471,Alaska skate,Bathyraja parmifera,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,2007,471,Alaska skate,Bathyraja parmifera,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,2007,471,Alaska skate,Bathyraja parmifera,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,2007,471,Alaska skate,Bathyraja parmifera,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,2007,471,Alaska skate,Bathyraja parmifera,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,2007,471,Alaska skate,Bathyraja parmifera,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,2007,471,Alaska skate,Bathyraja parmifera,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,2007,471,Alaska skate,Bathyraja parmifera,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,2007,471,Alaska skate,Bathyraja parmifera,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,2007,471,Alaska skate,Bathyraja parmifera,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,2007,471,Alaska skate,Bathyraja parmifera,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,2007,471,Alaska skate,Bathyraja parmifera,26,4,53.18595256,698.5097732,13.53508744,63.1911782,613.8,93119.99963,0,1255,156589,8424166299,0,349426,9/29/2021 10:30,923,Chirikof,201,300
GOA,2007,471,Alaska skate,Bathyraja parmifera,30,2,15.27288249,215.6851828,5.723840785,10.92953352,175.4,28476.27131,0,644,65673,1442993709,0,171124,9/29/2021 10:30,933,Kodiak,201,300
GOA,2007,471,Alaska skate,Bathyraja parmifera,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,2007,471,Alaska skate,Bathyraja parmifera,39,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,2007,471,Alaska skate,Bathyraja parmifera,69,8,17.56597721,45.67504809,5.546142913,3.907481391,418.9,25979.67913,90,748,131979,2222550757,35711,228247,9/29/2021 10:30,922,Chirikof,101,200
GOA,2007,471,Alaska skate,Bathyraja parmifera,82,1,7.712992151,59.29364623,0.476803151,0.235425935,200.5,40190.33755,0,615,12632,159576082.9,0,38768,9/29/2021 10:30,921,Chirikof,10,100
GOA,2007,471,Alaska skate,Bathyraja parmifera,94,2,1.886304677,2.227463481,0.449120161,0.099220642,72.5,3304.369263,0,190,17481,147190579.1,0,42376,9/29/2021 10:30,931,Kodiak,10,100
GOA,2007,471,Alaska skate,Bathyraja parmifera,127,3,3.213513632,3.923438723,0.967705809,0.328219529,139.1,7366.815154,0,315,41593,616278925.4,0,92435,9/29/2021 10:30,932,Kodiak,101,200
GOA,2007,471,Alaska skate,Bathyraja parmifera,133,2,4.295981641,9.734793063,0.673611162,0.239000179,177.1,16595.35046,0,441,27569,407434621.4,0,68847,9/29/2021 10:30,911,Shumagin,10,100
GOA,2007,472,Aleutian skate,Bathyraja aleutica,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,2007,472,Aleutian skate,Bathyraja aleutica,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,2007,472,Aleutian skate,Bathyraja aleutica,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
GOA,2007,472,Aleutian skate,Bathyraja aleutica,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,2007,472,Aleutian skate,Bathyraja aleutica,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,946,Yakutat,701,1000
GOA,2007,472,Aleutian skate,Bathyraja aleutica,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,2007,472,Aleutian skate,Bathyraja aleutica,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,2007,472,Aleutian skate,Bathyraja aleutica,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,2007,472,Aleutian skate,Bathyraja aleutica,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,2007,472,Aleutian skate,Bathyraja aleutica,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,2007,472,Aleutian skate,Bathyraja aleutica,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,2007,472,Aleutian skate,Bathyraja aleutica,9,3,14.6,55.08228501,17.5,88.49313605,37,352.8831316,0,79,44420,566928822.4,0,98279,9/29/2021 10:30,914,Shumagin,301,500
GOA,2007,472,Aleutian skate,Bathyraja aleutica,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,2007,472,Aleutian skate,Bathyraja aleutica,10,1,1,0.991081396,4.3,18.41337314,1.6,2.549746078,0,5,6883,47371917.33,0,22218,9/29/2021 10:30,924,Chirikof,301,500
GOA,2007,472,Aleutian skate,Bathyraja aleutica,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,2007,472,Aleutian skate,Bathyraja aleutica,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,2007,472,Aleutian skate,Bathyraja aleutica,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,2007,472,Aleutian skate,Bathyraja aleutica,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,2007,472,Aleutian skate,Bathyraja aleutica,17,1,22,483.6212611,2.2,4.984629969,61.3,3759.023451,0,191,6224,38743832.11,0,19358,9/29/2021 10:30,913,Shumagin,201,300
GOA,2007,472,Aleutian skate,Bathyraja aleutica,17,1,27.36019593,747.2021637,2.40956271,5.66962513,138.1,19073.05829,0,434,12030,144722667.9,0,37835,9/29/2021 10:30,953,Southeastern,201,300
GOA,2007,472,Aleutian skate,Bathyraja aleutica,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,2007,472,Aleutian skate,Bathyraja aleutica,26,17,1171.440091,58740.18028,126.5512347,608.9822029,13525.3,7830793.177,7646,19405,1460658,81184866250,862021,2059295,9/29/2021 10:30,923,Chirikof,201,300
GOA,2007,472,Aleutian skate,Bathyraja aleutica,30,6,127.7847567,2918.024826,18.27540516,37.21858141,1468.4,385258.1136,0,3191,209971,4913858283,15376,404566,9/29/2021 10:30,933,Kodiak,201,300
GOA,2007,472,Aleutian skate,Bathyraja aleutica,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,2007,472,Aleutian skate,Bathyraja aleutica,39,7,145.5955063,4535.770581,14.17958753,37.8507735,2137,977109.5201,0,4339,208062,8153928968,6876,409248,9/29/2021 10:30,912,Shumagin,101,200
GOA,2007,472,Aleutian skate,Bathyraja aleutica,69,11,88.08304706,1121.164452,9.211196414,10.35469424,2100.6,637711.2652,468,3734,219170,5889684740,62228,376112,9/29/2021 10:30,922,Chirikof,101,200
GOA,2007,472,Aleutian skate,Bathyraja aleutica,82,6,39.7733054,254.2785956,3.373033465,1.952031455,1035.8,172354.7672,205,1866,87836,1323123270,15086,160586,9/29/2021 10:30,921,Chirikof,10,100
GOA,2007,472,Aleutian skate,Bathyraja aleutica,94,3,20.83570466,142.4745517,1.319727935,0.555856158,803.1,211356.3401,0,1742,51021,824594440.4,0,109659,9/29/2021 10:30,931,Kodiak,10,100
GOA,2007,472,Aleutian skate,Bathyraja aleutica,127,17,69.07311441,401.9109328,7.345596942,4.751789646,2992.8,754645.0344,1237,4748,318545,8922162022,127647,509443,9/29/2021 10:30,932,Kodiak,101,200
GOA,2007,472,Aleutian skate,Bathyraja aleutica,133,8,26.59678335,90.96549885,2.985879792,1.167857158,1098,155073.079,310,1886,124128,1990899929,34889,213367,9/29/2021 10:30,911,Shumagin,10,100
GOA,2007,480,whiteblotched skate,Bathyraja maculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,2007,480,whiteblotched skate,Bathyraja maculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,2007,480,whiteblotched skate,Bathyraja maculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
GOA,2007,480,whiteblotched skate,Bathyraja maculata,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,2007,480,whiteblotched skate,Bathyraja maculata,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,946,Yakutat,701,1000
GOA,2007,480,whiteblotched skate,Bathyraja maculata,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,2007,480,whiteblotched skate,Bathyraja maculata,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,2007,480,whiteblotched skate,Bathyraja maculata,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,2007,480,whiteblotched skate,Bathyraja maculata,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,2007,480,whiteblotched skate,Bathyraja maculata,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,2007,480,whiteblotched skate,Bathyraja maculata,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,2007,480,whiteblotched skate,Bathyraja maculata,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,2007,480,whiteblotched skate,Bathyraja maculata,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,2007,480,whiteblotched skate,Bathyraja maculata,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,2007,480,whiteblotched skate,Bathyraja maculata,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,2007,480,whiteblotched skate,Bathyraja maculata,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,951,Southeastern,10,100
GOA,2007,480,whiteblotched skate,Bathyraja maculata,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,2007,480,whiteblotched skate,Bathyraja maculata,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,2007,480,whiteblotched skate,Bathyraja maculata,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,2007,480,whiteblotched skate,Bathyraja maculata,17,1,25.3,638.9905864,5.1,25.55962346,70.5,4966.656333,0,219,14095,198666253.3,0,43835,9/29/2021 10:30,913,Shumagin,201,300
GOA,2007,480,whiteblotched skate,Bathyraja maculata,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,2007,480,whiteblotched skate,Bathyraja maculata,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,923,Chirikof,201,300
GOA,2007,480,whiteblotched skate,Bathyraja maculata,30,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,2007,480,whiteblotched skate,Bathyraja maculata,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,2007,480,whiteblotched skate,Bathyraja maculata,39,2,8.610778572,36.4278394,2.333243226,3.13641064,126.7,7847.396168,0,308,33958,675655137.5,0,87192,9/29/2021 10:30,912,Shumagin,101,200
GOA,2007,480,whiteblotched skate,Bathyraja maculata,69,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,2007,480,whiteblotched skate,Bathyraja maculata,82,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,2007,480,whiteblotched skate,Bathyraja maculata,94,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,2007,480,whiteblotched skate,Bathyraja maculata,127,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,2007,480,whiteblotched skate,Bathyraja maculata,133,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,2007,485,whitebrow skate,Bathyraja minispinosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,2007,485,whitebrow skate,Bathyraja minispinosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,2007,485,whitebrow skate,Bathyraja minispinosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,956,Southeastern,701,1000
